gene_id
2036
83416
8266
2802
2037
3361
6487
25875
10864
27346
54968
754
9570
7355
54499
4354
9860
5194
7095
64398
2014
10480
2121
27031
60481
127833
143098
5349
8905
583
132884
56246
283652
58494
84818
145173
819
11231
64065
285195
6645
2907
57216
11031
256471
56993
27297
483
10960
10434
2039
5100
154810
11322
10618
51573
9407
2895
22897
8516
64327
55966
51114
84236
79581
10225
222962
56997
8799
57085
5099
1259
63971
9648
3749
158326
57835
387733
57561
5097
27333
6836
10067
9527
29103
9023
9524
225
3773
11194
5826
81542
30845
80700
80762
4045
6641
5355
9409
8618
7805
6843
6814
9528
56672
113189
23704
480
6542
9581
10870
27255
116840
54808
163590
3772
57393
10469
85439
83464
6094
4685
23428
26057
57136
27072
10296
3955
10959
8674
9950
10493
203547
81035
2565
128869
11120
8624
84699
23204
954
9993
79694
8302
29763
9452
8548
85366
22908
51608
81555
9986
54471
81693
100528032
50636
9522
326624
157638
10314
10319
27020
9953
57728
155465
57101
84188
5018
7871
30844
339983
3898
83875
8459
7905
79827
1318
79571
9145
23065
9956
113146
2800
79966
55333
55788
51272
57222
11236
10139
23241
3982
26206
388588
341640
3780
139189
64114
221496
10423
6248
57669
3750
81618
56834
9955
23471
9694
54566
125170
84233
3765
131118
1582
118987
10595
83639
22829
9526
4356
222662
51643
84888
91461
199953
10786
27230
2996
9375
10066
11079
6511
23768
261729
9498
57493
6483
7104
113179
51201
53942
57657
56650
56928
54602
23632
10867
127544
51259
26207
79087
9640
79850
10651
10478
121665
653808
80055
25790
3823
8760
171558
10282
2791
160335
9394
786
25837
10331
284361
27090
8800
729533
51678
51291
23190
140679
54923
166647
91689
55435
55716
22845
64215
23167
257364
10328
56894
1040
79867
257019
11270
83604
51234
56255
4033
10791
140578
79042
55615
7485
4355
3770
195814
9697
162540
152503
22798
23306
10003
22902
3321
5827
100101267
139411
246269
83460
202018
286753
192683
790955
55831
84631
23151
140767
55326
55204
2124
10548
84220
93380
29965
79853
285521
57348
10329
4709
27069
3747
56851
113178
57820
163882
51528
23585
55852
9144
23467
85315
440026
160897
84002
51125
9552
113201
79794
58538
1954
56833
166752
2845
2986
2832
51430
387509
126306
23423
64097
56895
11070
79669
29906
4818
100529141
116151
129303
151556
65084
131601
9143
337876
10430
79777
199675
59285
221491
255027
8269
112770
84455
83697
54020
7107
200728
133022
375346
143162
171169
24141
11264
161003
80758
10004
401505
399909
389203
399947
388364
201895
284274
28316
100506115
11237
92960
64598
84769
90196
80262
51398
388325
85027
402415
116441
22932
56935
51030
92255
51016
23546
192286
100131211
84210
399668
644994
54065
55362
284422
57687
345757
149466
146378
113444
79022
387923
205251
169200
55266
347487
440087
255798
203260
643008
116254
132228
124538
400451
283554
57150
286006
201158
440957
348378
780776
136263
132332
100507341
114926
116211
100526772
644538
221710
100132963
100132916
440335
100533496
100130933
79086
389332
643155
79024
401097
147670
100129361
341346
27112
127670
105377307
100288540
401397
100505989
29768
606553
554279
54045
107984345
100505705
388789
100533106
100422598
29769
767557
388606
102723553
100289186
647081
29771
29770
100129250
644596
100127905
113523638
117981789
113523639
113523636
111064649
111064648
110806279
107983987
100526771
100422591
100421198
100420308
100288503
100130842
100128302
100049717
728675
646506
391359
388820
642502
111501765
114255744
116309160
115995531
115801421
108281137
112268428
112268417
112268306
112268264
112268155
112268094
112267964
107986889
107986780
107985026
107984479
105369778
101927923
101060164
100421257
100420066
100419980
